seed,scenario,target,profile,scenario_signature,method,confidence_level,n_labeled,n_unlabeled,n_replicates,n_successful_replicates,n_failed_replicates,average_ci_width,empirical_coverage
0,lr,beta_1,P3,lr:P3,ppi,0.95,60,600,200,200,0,0.8883111475362757,0.96
0,lr,beta_1,P3,lr:P3,ppi_plus_plus_v1,0.95,60,600,200,200,0,0.8711215036480217,0.94
0,lr,beta_1,P3,lr:P3,ppi_plus_plus_v2,0.95,60,600,200,200,0,0.8390528016604628,0.94
0,lr,beta_1,P4,lr:P4,naive_ml,0.95,60,600,200,200,0,0.05538807136222488,0.935
0,lr,beta_1,P4,lr:P4,ppi,0.95,60,600,200,200,0,0.9042508733052175,0.95
0,lr,beta_1,P4,lr:P4,ppi_plus_plus_v1,0.95,60,600,200,200,0,0.8583076979961133,0.935
0,lr,beta_1,P4,lr:P4,ppi_plus_plus_v2,0.95,60,600,200,200,0,0.8422733273171792,0.945
0,lr,beta_1,baseline,lr:baseline,classic,0.95,60,600,200,200,0,0.8768123005281274,0.94
0,lr,beta_1,P1,lr:P1,naive_ml,0.975,60,600,200,200,0,0.00633414568876386,0.96
0,lr,beta_1,P1,lr:P1,ppi,0.975,60,600,200,200,0,1.013288787250109,0.975
0,lr,beta_1,P1,lr:P1,ppi_plus_plus_v1,0.975,60,600,200,200,0,0.9915097104942323,0.955
0,lr,beta_1,P1,lr:P1,ppi_plus_plus_v2,0.975,60,600,200,200,0,0.9581969903805542,0.97
0,lr,beta_1,P2,lr:P2,naive_ml,0.975,60,600,200,200,0,5.440092820663267e-17,1.0
0,lr,beta_1,P2,lr:P2,ppi,0.975,60,600,200,200,0,1.0157822832289063,0.98
0,lr,beta_1,P2,lr:P2,ppi_plus_plus_v1,0.975,60,600,200,200,0,0.9956879572068533,0.965
0,lr,beta_1,P2,lr:P2,ppi_plus_plus_v2,0.975,60,600,200,200,0,0.9593469968956466,0.97
0,lr,beta_1,P3,lr:P3,naive_ml,0.975,60,600,200,200,0,5.329070518200751e-17,1.0
0,lr,beta_1,P3,lr:P3,ppi,0.975,60,600,200,200,0,1.015867151006314,0.975
0,lr,beta_1,P3,lr:P3,ppi_plus_plus_v1,0.975,60,600,200,200,0,0.9962091802468506,0.955
0,lr,beta_1,P3,lr:P3,ppi_plus_plus_v2,0.975,60,600,200,200,0,0.9595356103891209,0.97
0,lr,beta_1,P4,lr:P4,naive_ml,0.975,60,600,200,200,0,0.06334145688763859,0.96
0,lr,beta_1,P4,lr:P4,ppi,0.975,60,600,200,200,0,1.0340957231115133,0.97
0,lr,beta_1,P4,lr:P4,ppi_plus_plus_v1,0.975,60,600,200,200,0,0.9815553911131036,0.96
0,lr,beta_1,P4,lr:P4,ppi_plus_plus_v2,0.975,60,600,200,200,0,0.9632185836724176,0.965
0,lr,beta_1,baseline,lr:baseline,classic,0.975,60,600,200,200,0,1.0027171404695534,0.965
0,lr,beta_2,P1,lr:P1,naive_ml,0.9,60,600,200,200,0,0.005363361231781752,0.885
0,lr,beta_2,P1,lr:P1,ppi,0.9,60,600,200,200,0,0.856512944351515,0.9
0,lr,beta_2,P1,lr:P1,ppi_plus_plus_v1,0.9,60,600,200,200,0,0.8440868939215364,0.88
0,lr,beta_2,P1,lr:P1,ppi_plus_plus_v2,0.9,60,600,200,200,0,0.8394113592551475,0.89
0,lr,beta_2,P2,lr:P2,naive_ml,0.9,60,600,200,200,0,2.886579864025407e-17,1.0
0,lr,beta_2,P2,lr:P2,ppi,0.9,60,600,200,200,0,0.8588753792546684,0.895
0,lr,beta_2,P2,lr:P2,ppi_plus_plus_v1,0.9,60,600,200,200,0,0.844792484039585,0.88
0,lr,beta_2,P2,lr:P2,ppi_plus_plus_v2,0.9,60,600,200,200,0,0.8396432636793152,0.89
0,lr,beta_2,P3,lr:P3,naive_ml,0.9,60,600,200,200,0,5.551115123125783e-17,0.0
0,lr,beta_2,P3,lr:P3,ppi,0.9,60,600,200,200,0,0.8565092058961635,0.9
0,lr,beta_2,P3,lr:P3,ppi_plus_plus_v1,0.9,60,600,200,200,0,0.8454742748782897,0.88
0,lr,beta_2,P3,lr:P3,ppi_plus_plus_v2,0.9,60,600,200,200,0,0.8394359342325914,0.89
0,lr,beta_2,P4,lr:P4,naive_ml,0.9,60,600,200,200,0,0.05363361231781745,0.885
0,lr,beta_2,P4,lr:P4,ppi,0.9,60,600,200,200,0,0.8731197209017069,0.91
0,lr,beta_2,P4,lr:P4,ppi_plus_plus_v1,0.9,60,600,200,200,0,0.8432801702582395,0.88
0,lr,beta_2,P4,lr:P4,ppi_plus_plus_v2,0.9,60,600,200,200,0,0.839699129767752,0.9
0,lr,beta_2,baseline,lr:baseline,classic,0.9,60,600,200,200,0,0.8526687797503588,0.88
0,lr,beta_2,P1,lr:P1,naive_ml,0.95,60,600,200,200,0,0.0063908390863041354,0.935
0,lr,beta_2,P1,lr:P1,ppi,0.95,60,600,200,200,0,1.020598122358553,0.955
0,lr,beta_2,P1,lr:P1,ppi_plus_plus_v1,0.95,60,600,200,200,0,1.0057915700223583,0.93
0,lr,beta_2,P1,lr:P1,ppi_plus_plus_v2,0.95,60,600,200,200,0,1.0002203268403287,0.94
0,lr,beta_2,P2,lr:P2,naive_ml,0.95,60,600,200,200,0,4.662936703425657e-17,1.0
0,lr,beta_2,P2,lr:P2,ppi,0.95,60,600,200,200,0,1.0234131371721098,0.945
0,lr,beta_2,P2,lr:P2,ppi_plus_plus_v1,0.95,60,600,200,200,0,1.0066323325051492,0.93
0,lr,beta_2,P2,lr:P2,ppi_plus_plus_v2,0.95,60,600,200,200,0,1.0004966580054708,0.935
0,lr,beta_2,P3,lr:P3,naive_ml,0.95,60,600,200,200,0,6.938893903907228e-17,0.0
0,lr,beta_2,P3,lr:P3,ppi,0.95,60,600,200,200,0,1.0205936677142446,0.95
0,lr,beta_2,P3,lr:P3,ppi_plus_plus_v1,0.95,60,600,200,200,0,1.00744473639748,0.93
0,lr,beta_2,P3,lr:P3,ppi_plus_plus_v2,0.95,60,600,200,200,0,1.0002496097320839,0.94
0,lr,beta_2,P4,lr:P4,naive_ml,0.95,60,600,200,200,0,0.06390839086304143,0.935
0,lr,beta_2,P4,lr:P4,ppi,0.95,60,600,200,200,0,1.0403863171282042,0.975
0,lr,beta_2,P4,lr:P4,ppi_plus_plus_v1,0.95,60,600,200,200,0,1.0048302994876253,0.93
0,lr,beta_2,P4,lr:P4,ppi_plus_plus_v2,0.95,60,600,200,200,0,1.0005632265557052,0.94
0,lr,beta_2,baseline,lr:baseline,classic,0.95,60,600,200,200,0,1.0160175177105433,0.935
0,lr,beta_2,P1,lr:P1,naive_ml,0.975,60,600,200,200,0,0.007308524173258188,0.96
0,lr,beta_2,P1,lr:P1,ppi,0.975,60,600,200,200,0,1.1671497197331282,0.985
0,lr,beta_2,P1,lr:P1,ppi_plus_plus_v1,0.975,60,600,200,200,0,1.1502170377784844,0.975
0,lr,beta_2,P1,lr:P1,ppi_plus_plus_v2,0.975,60,600,200,200,0,1.1438457984277368,0.985
0,lr,beta_2,P2,lr:P2,naive_ml,0.975,60,600,200,200,0,6.328271240363392e-17,1.0
0,lr,beta_2,P2,lr:P2,ppi,0.975,60,600,200,200,0,1.1703689533165629,0.98
0,lr,beta_2,P2,lr:P2,ppi_plus_plus_v1,0.975,60,600,200,200,0,1.1511785285696716,0.975
0,lr,beta_2,P2,lr:P2,ppi_plus_plus_v2,0.975,60,600,200,200,0,1.1441618090443382,0.985
0,lr,beta_2,P3,lr:P3,naive_ml,0.975,60,600,200,200,0,8.215650382226158e-17,0.0
0,lr,beta_2,P3,lr:P3,ppi,0.975,60,600,200,200,0,1.1671446254293647,0.985
0,lr,beta_2,P3,lr:P3,ppi_plus_plus_v1,0.975,60,600,200,200,0,1.1521075886516683,0.975
0,lr,beta_2,P3,lr:P3,ppi_plus_plus_v2,0.975,60,600,200,200,0,1.1438792861621887,0.985
0,lr,beta_2,P4,lr:P4,naive_ml,0.975,60,600,200,200,0,0.07308524173258191,0.96
0,lr,beta_2,P4,lr:P4,ppi,0.975,60,600,200,200,0,1.189779377257922,0.985
0,lr,beta_2,P4,lr:P4,ppi_plus_plus_v1,0.975,60,600,200,200,0,1.1491177347221462,0.97
0,lr,beta_2,P4,lr:P4,ppi_plus_plus_v2,0.975,60,600,200,200,0,1.144237936427925,0.985
0,lr,beta_2,baseline,lr:baseline,classic,0.975,60,600,200,200,0,1.1619113685016182,0.975
0,mean,theta,P1,mean:P1,naive_ml,0.9,60,600,200,200,0,0.08067361418883323,0.915
0,mean,theta,P1,mean:P1,ppi,0.9,60,600,200,200,0,0.4330888695406339,0.875
0,mean,theta,P1,mean:P1,ppi_plus_plus_v1,0.9,60,600,200,200,0,0.42715828179097487,0.88
0,mean,theta,P1,mean:P1,ppi_plus_plus_v2,0.9,60,600,200,200,0,0.4301171514291089,0.88
0,mean,theta,P2,mean:P2,naive_ml,0.9,60,600,200,200,0,0.08062824793934732,0.24
0,mean,theta,P2,mean:P2,ppi,0.9,60,600,200,200,0,0.43311013216943706,0.885
0,mean,theta,P2,mean:P2,ppi_plus_plus_v1,0.9,60,600,200,200,0,0.42716669754879505,0.885
0,mean,theta,P2,mean:P2,ppi_plus_plus_v2,0.9,60,600,200,200,0,0.430125326613663,0.89
0,mean,theta,P3,mean:P3,naive_ml,0.9,60,600,200,200,0,0.0769147144508782,0.92
0,mean,theta,P3,mean:P3,ppi,0.9,60,600,200,200,0,0.4334711946127131,0.875
0,mean,theta,P3,mean:P3,ppi_plus_plus_v1,0.9,60,600,200,200,0,0.4281168783913614,0.88
0,mean,theta,P3,mean:P3,ppi_plus_plus_v2,0.9,60,600,200,200,0,0.43121668266558644,0.885
0,mean,theta,P4,mean:P4,naive_ml,0.9,60,600,200,200,0,0.08497596941284774,0.93
0,mean,theta,P4,mean:P4,ppi,0.9,60,600,200,200,0,0.44109851305835546,0.87
0,mean,theta,P4,mean:P4,ppi_plus_plus_v1,0.9,60,600,200,200,0,0.43307127626782327,0.885
0,mean,theta,P4,mean:P4,ppi_plus_plus_v2,0.9,60,600,200,200,0,0.4359163649767195,0.88
0,mean,theta,baseline,mean:baseline,classic,0.9,60,600,200,200,0,0.49756773755197775,0.915
0,mean,theta,P1,mean:P1,naive_ml,0.95,60,600,200,200,0,0.09612854038924012,0.955
0,mean,theta,P1,mean:P1,ppi,0.95,60,600,200,200,0,0.5160572177951314,0.935
0,mean,theta,P1,mean:P1,ppi_plus_plus_v1,0.95,60,600,200,200,0,0.508990486624633,0.945
0,mean,theta,P1,mean:P1,ppi_plus_plus_v2,0.95,60,600,200,200,0,0.5125161972597121,0.945
0,mean,theta,P2,mean:P2,naive_ml,0.95,60,600,200,200,0,0.0960744831687986,0.345
0,mean,theta,P2,mean:P2,ppi,0.95,60,600,200,200,0,0.5160825537800413,0.935
0,mean,theta,P2,mean:P2,ppi_plus_plus_v1,0.95,60,600,200,200,0,0.5090005146185892,0.945
0,mean,theta,P2,mean:P2,ppi_plus_plus_v2,0.95,60,600,200,200,0,0.5125259385929415,0.945
0,mean,theta,P3,mean:P3,naive_ml,0.95,60,600,200,200,0,0.0916495350922501,0.955
0,mean,theta,P3,mean:P3,ppi,0.95,60,600,200,200,0,0.5165127862173816,0.945
0,mean,theta,P3,mean:P3,ppi_plus_plus_v1,0.95,60,600,200,200,0,0.5101327249257652,0.95
0,mean,theta,P3,mean:P3,ppi_plus_plus_v2,0.95,60,600,200,200,0,0.5138263695376959,0.955
0,mean,theta,P4,mean:P4,naive_ml,0.95,60,600,200,200,0,0.10125511283896907,0.955
0,mean,theta,P4,mean:P4,ppi,0.95,60,600,200,200,0,0.5256012967128618,0.935
0,mean,theta,P4,mean:P4,ppi_plus_plus_v1,0.95,60,600,200,200,0,0.5160362541175659,0.935
0,mean,theta,P4,mean:P4,ppi_plus_plus_v2,0.95,60,600,200,200,0,0.519426386413163,0.94
0,mean,theta,baseline,mean:baseline,classic,0.95,60,600,200,200,0,0.5928885278858467,0.935
0,mean,theta,P1,mean:P1,naive_ml,0.975,60,600,200,200,0,0.10993200606167662,0.98
0,mean,theta,P1,mean:P1,ppi,0.975,60,600,200,200,0,0.5901598522677294,0.975
0,mean,theta,P1,mean:P1,ppi_plus_plus_v1,0.975,60,600,200,200,0,0.5820783820745293,0.97
0,mean,theta,P1,mean:P1,ppi_plus_plus_v2,0.975,60,600,200,200,0,0.586110363017315,0.97
0,mean,theta,P2,mean:P2,naive_ml,0.975,60,600,200,200,0,0.10987018655769591,0.475
0,mean,theta,P2,mean:P2,ppi,0.975,60,600,200,200,0,0.5901888263438505,0.975
0,mean,theta,P2,mean:P2,ppi_plus_plus_v1,0.975,60,600,200,200,0,0.582089850026585,0.97
0,mean,theta,P2,mean:P2,ppi_plus_plus_v2,0.975,60,600,200,200,0,0.5861215031459309,0.97
0,mean,theta,P3,mean:P3,naive_ml,0.975,60,600,200,200,0,0.10480984322153317,0.985
0,mean,theta,P3,mean:P3,ppi,0.975,60,600,200,200,0,0.5906808375063844,0.975
0,mean,theta,P3,mean:P3,ppi_plus_plus_v1,0.975,60,600,200,200,0,0.5833846387526755,0.97
0,mean,theta,P3,mean:P3,ppi_plus_plus_v2,0.975,60,600,200,200,0,0.58760866795591,0.97
0,mean,theta,P4,mean:P4,naive_ml,0.975,60,600,200,200,0,0.11579472270480079,0.97
0,mean,theta,P4,mean:P4,ppi,0.975,60,600,200,200,0,0.6010744020693665,0.97
0,mean,theta,P4,mean:P4,ppi_plus_plus_v1,0.975,60,600,200,200,0,0.5901358783353264,0.97
0,mean,theta,P4,mean:P4,ppi_plus_plus_v2,0.975,60,600,200,200,0,0.5940128127250552,0.98
0,mean,theta,baseline,mean:baseline,classic,0.975,60,600,200,200,0,0.6780236647465094,0.975
